Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
46.70,383.0659,1003.40,-18.33333,95.9, -,8.965384
46.75,383.0659,1003.40,-18.33333,95.9, -,8.965384
46.80,383.0659,1003.40,-15.71429,95.9, -,8.965384
46.85,380.3151,1003.50,-18.33333,95.9, -,8.965384
46.90,380.3151,1003.50,-18.33333,95.9, -,8.965384
46.95,377.5645,1003.60,-18.33333,95.9, -,8.965384
47.00,377.5645,1003.60,-18.33333,95.9, -,8.965384
47.05,377.5645,1003.60,-18.33333,95.9, -,8.965384
47.10,377.5645,1003.60,-15.71429,95.9, -,8.965384
47.15,377.5645,1003.60,-15.71429,95.9, -,8.965384
47.20,374.8124,1003.70,-18.33333,95.9, -,8.965384
47.25,374.8124,1003.70,-18.33333,95.9, -,8.965384
47.30,374.8124,1003.70,-15.71429,95.9, -,8.965384
47.35,372.0623,1003.80,-18.33333,95.9, -,8.965384
47.40,372.0623,1003.80,-15.71429,95.9, -,8.965384
47.45,372.0623,1003.80,-15.71429,95.9, -,8.965384
47.50,369.3107,1003.90,-18.33333,95.72, -,8.945935
47.55,369.3107,1003.90,-15.71429,95.72, -,8.945935
47.60,369.3107,1003.90,-15.71429,95.72, -,8.945935
47.65,369.3107,1003.90,-15.71429,95.72, -,8.945935
47.70,366.5609,1004.00,-15.71429,95.72, -,8.945935
47.75,366.5609,1004.00,-15.71429,95.72, -,8.945935
47.80,366.5609,1004.00,-15.71429,95.72, -,8.945935
47.85,363.8115,1004.10,-18.33333,95.72, -,8.945935
47.90,363.8115,1004.10,-15.71429,95.72, -,8.945935
47.95,361.0605,1004.20,-18.33333,95.72, -,8.945935
48.00,361.0605,1004.20,-15.71429,95.72, -,8.945935
48.05,361.0605,1004.20,-15.71429,95.72, -,8.945935
48.10,361.0605,1004.20,-15.71429,95.72, -,8.945935
48.15,358.3115,1004.30,-18.33333,95.72, -,8.945935
48.20,358.3115,1004.30,-18.33333,95.72, -,8.945935
48.25,355.561,1004.40,-18.33333,95.72, -,8.945935
48.30,355.561,1004.40,-18.33333,95.72, -,8.945935
48.35,355.561,1004.40,-18.33333,95.72, -,8.945935
48.40,352.8124,1004.50,-18.33333,95.72, -,8.945935
48.45,352.8124,1004.50,-18.33333,95.72, -,8.945935
48.50,352.8124,1004.50,-18.33333,95.72, -,8.945935
48.55,352.8124,1004.50,-15.71429,95.72, -,8.926488
48.60,352.8124,1004.50,-15.71429,95.72, -,8.926488
48.65,350.064,1004.60,-18.33333,95.72, -,8.926488
48.70,350.064,1004.60,-18.33333,95.72, -,8.926488
48.75,347.3142,1004.70,-18.33333,95.72, -,8.926488
48.80,347.3142,1004.70,-18.33333,95.72, -,8.926488
48.85,347.3142,1004.70,-18.33333,95.72, -,8.926488
48.90,344.5663,1004.80,-18.33333,95.72, -,8.926488
48.95,344.5663,1004.80,-18.33333,95.72, -,8.926488
49.00,344.5663,1004.80,-15.71429,95.72, -,8.926488
49.05,341.8169,1004.90,-18.33333,95.72, -,8.926488
49.10,344.5663,1004.80,-15.71429,95.72, -,8.926488
49.15,341.8169,1004.90,-18.33333,95.72, -,8.926488
49.20,341.8169,1004.90,-15.71429,95.72, -,8.926488
49.25,341.8169,1004.90,-15.71429,95.72, -,8.926488
49.30,339.0694,1005.00,-15.71429,95.72, -,8.926488
49.35,339.0694,1005.00,-15.71429,95.72, -,8.926488
49.40,336.3221,1005.10,-18.33333,95.72, -,8.926488
49.45,336.3221,1005.10,-15.71429,95.72, -,8.926488
49.50,336.3221,1005.10,-15.71429,95.72, -,8.926488
49.55,336.3221,1005.10,-15.71429,95.72, -,8.926488
49.60,336.3221,1005.10,-15.71429,95.72, -,8.926488
49.65,333.5734,1005.20,-18.33333,95.72, -,8.926488
49.70,333.5734,1005.20,-15.71429,95.72, -,8.926488
49.75,330.8265,1005.30,-18.33333,95.72, -,8.926488
49.80,330.8265,1005.30,-15.71429,95.72, -,8.926488
49.85,330.8265,1005.30,-15.71429,95.72, -,8.926488
49.90,328.0782,1005.40,-18.33333,95.72, -,8.926488
49.95,328.0782,1005.40,-15.71429,95.72, -,8.926488
50.00,325.3319,1005.50,-18.33333,95.72, -,8.926488
50.05,325.3319,1005.50,-18.33333,95.72, -,8.926488
50.10,325.3319,1005.50,-15.71429,95.72, -,8.926488
50.15,325.3319,1005.50,-18.33333,95.72, -,8.926488
50.20,322.5857,1005.60,-18.33333,95.72, -,8.926488
50.25,322.5857,1005.60,-18.33333,95.72, -,8.926488
50.30,319.8381,1005.70,-20.95238,95.72, -,8.926488
50.35,322.5857,1005.60,-15.71429,95.72, -,8.926488
50.40,319.8381,1005.70,-18.33333,95.72, -,8.926488
50.45,319.8381,1005.70,-15.71429,95.72, -,8.926488
50.50,317.0924,1005.80,-18.33333,95.72, -,8.926488
50.55,317.0924,1005.80,-18.33333,95.72, -,8.945935
50.60,317.0924,1005.80,-18.33333,95.72, -,8.945935
50.65,314.3452,1005.90,-20.95238,95.72, -,8.945935
50.70,314.3452,1005.90,-18.33333,95.72, -,8.945935
50.75,314.3452,1005.90,-18.33333,95.72, -,8.945935
50.80,314.3452,1005.90,-15.71429,95.72, -,8.945935
50.85,314.3452,1005.90,-15.71429,95.72, -,8.945935
50.90,314.3452,1005.90,-15.71429,95.72, -,8.945935
50.95,311.5999,1006.00,-15.71429,95.72, -,8.945935
51.00,311.5999,1006.00,-15.71429,95.72, -,8.945935
51.05,308.8549,1006.10,-15.71429,95.72, -,8.945935
51.10,308.8549,1006.10,-15.71429,95.72, -,8.945935
51.15,308.8549,1006.10,-15.71429,95.72, -,8.945935
51.20,308.8549,1006.10,-15.71429,95.72, -,8.945935
51.25,308.8549,1006.10,-13.09524,95.72, -,8.945935
51.30,306.1083,1006.20,-15.71429,95.72, -,8.945935
51.35,306.1083,1006.20,-13.09524,95.72, -,8.945935
51.40,306.1083,1006.20,-15.71429,95.72, -,8.945935
51.45,306.1083,1006.20,-13.09524,95.72, -,8.945935
51.50,303.3637,1006.30,-15.71429,95.72, -,8.945935
51.55,303.3637,1006.30,-13.09524,95.72, -,8.945935
51.60,303.3637,1006.30,-13.09524,95.72, -,8.945935
51.65,303.3637,1006.30,-13.09524,95.72, -,8.945935
51.70,300.6177,1006.40,-13.09524,95.72, -,8.945935
51.75,300.6177,1006.40,-13.09524,95.72, -,8.945935
51.80,300.6177,1006.40,-13.09524,95.72, -,8.945935
51.85,300.6177,1006.40,-13.09524,95.72, -,8.945935
51.90,297.8735,1006.50,-15.71429,95.72, -,8.945935
51.95,297.8735,1006.50,-15.71429,95.72, -,8.945935
52.00,297.8735,1006.50,-13.09524,95.72, -,8.945935
52.05,295.1295,1006.60,-15.71429,95.72, -,8.945935
52.10,295.1295,1006.60,-13.09524,95.72, -,8.945935
52.15,295.1295,1006.60,-13.09524,95.72, -,8.945935
52.20,295.1295,1006.60,-13.09524,95.72, -,8.945935
52.25,292.3841,1006.70,-15.71429,95.72, -,8.945935
52.30,292.3841,1006.70,-15.71429,95.72, -,8.945935
52.35,289.6406,1006.80,-15.71429,95.72, -,8.945935
52.40,289.6406,1006.80,-15.71429,95.72, -,8.945935
52.45,289.6406,1006.80,-15.71429,95.72, -,8.945935
52.50,289.6406,1006.80,-15.71429,95.72, -,8.945935
52.55,289.6406,1006.80,-13.09524,95.72, -,8.945935
52.60,286.8957,1006.90,-15.71429,95.72, -,8.945935
52.65,286.8957,1006.90,-15.71429,95.72, -,8.945935
52.70,286.8957,1006.90,-15.71429,95.72, -,8.945935
52.75,286.8957,1006.90,-13.09524,95.72, -,8.945935
52.80,286.8957,1006.90,-13.09524,95.72, -,8.945935
52.85,284.1526,1007.00,-15.71429,95.72, -,8.945935
52.90,284.1526,1007.00,-15.71429,95.72, -,8.945935
52.95,284.1526,1007.00,-13.09524,95.72, -,8.945935
53.00,281.4097,1007.10,-15.71429,95.72, -,8.945935
53.05,281.4097,1007.10,-15.71429,95.72, -,8.945935
53.10,281.4097,1007.10,-13.09524,95.72, -,8.945935
53.15,281.4097,1007.10,-13.09524,95.72, -,8.945935
53.20,278.6654,1007.20,-15.71429,95.72, -,8.945935
53.25,278.6654,1007.20,-15.71429,95.72, -,8.945935
53.30,278.6654,1007.20,-13.09524,95.72, -,8.945935
53.35,278.6654,1007.20,-13.09524,95.72, -,8.945935
53.40,278.6654,1007.20,-10.47619,95.72, -,8.945935
53.45,275.923,1007.30,-13.09524,95.72, -,8.945935
53.50,275.923,1007.30,-13.09524,95.72, -,8.945935
53.55,275.923,1007.30,-13.09524,95.72, -,8.945935
53.60,273.1791,1007.40,-15.71429,95.72, -,8.945935
53.65,273.1791,1007.40,-13.09524,95.72, -,8.945935
53.70,273.1791,1007.40,-13.09524,95.72, -,8.945935
53.75,273.1791,1007.40,-13.09524,95.72, -,8.945935
53.80,273.1791,1007.40,-13.09524,95.72, -,8.945935
53.85,270.4372,1007.50,-15.71429,95.72, -,8.945935
53.90,270.4372,1007.50,-13.09524,95.72, -,8.945935
53.95,270.4372,1007.50,-13.09524,95.72, -,8.945935
54.00,267.6954,1007.60,-15.71429,95.72, -,8.945935
54.05,270.4372,1007.50,-10.47619,95.72, -,8.945935
54.10,267.6954,1007.60,-13.09524,95.72, -,8.945935
54.15,267.6954,1007.60,-13.09524,95.72, -,8.945935
54.20,267.6954,1007.60,-13.09524,95.72, -,8.945935
54.25,264.9522,1007.70,-13.09524,95.72, -,8.945935
54.30,264.9522,1007.70,-13.09524,95.72, -,8.945935
54.35,264.9522,1007.70,-13.09524,95.72, -,8.945935
54.40,264.9522,1007.70,-13.09524,95.72, -,8.945935
54.45,262.2109,1007.80,-15.71429,95.72, -,8.945935
54.50,262.2109,1007.80,-13.09524,95.72, -,8.945935
54.55,262.2109,1007.80,-13.09524,95.72, -,8.945935
54.60,259.4682,1007.90,-15.71429,95.72, -,8.945935
54.65,259.4682,1007.90,-13.09524,95.72, -,8.945935
54.70,259.4682,1007.90,-13.09524,95.72, -,8.945935
54.75,259.4682,1007.90,-13.09524,95.72, -,8.945935
54.80,256.7273,1008.00,-15.71429,95.72, -,8.945935
54.85,256.7273,1008.00,-15.71429,95.72, -,8.945935
54.90,256.7273,1008.00,-13.09524,95.72, -,8.945935
54.95,253.9866,1008.10,-15.71429,95.72, -,8.945935
55.00,253.9866,1008.10,-15.71429,95.72, -,8.945935
55.05,253.9866,1008.10,-13.09524,95.72, -,8.945935
55.10,251.2445,1008.20,-18.33333,95.72, -,8.945935
55.15,251.2445,1008.20,-15.71429,95.72, -,8.945935
55.20,251.2445,1008.20,-15.71429,95.72, -,8.945935
55.25,251.2445,1008.20,-15.71429,95.72, -,8.945935
55.30,248.5043,1008.30,-15.71429,95.72, -,8.945935
55.35,248.5043,1008.30,-15.71429,95.72, -,8.945935
55.40,248.5043,1008.30,-15.71429,95.72, -,8.945935
55.45,248.5043,1008.30,-15.71429,95.72, -,8.945935
55.50,245.7627,1008.40,-15.71429,95.72, -,8.945935
55.55,245.7627,1008.40,-15.71429,95.72, -,8.945935
55.60,243.0229,1008.50,-18.33333,95.72, -,8.945935
55.65,243.0229,1008.50,-15.71429,95.72, -,8.945935
55.70,243.0229,1008.50,-15.71429,95.72, -,8.945935
55.75,243.0229,1008.50,-15.71429,95.72, -,8.945935
55.80,240.2834,1008.60,-18.33333,95.72, -,8.945935
55.85,240.2834,1008.60,-15.71429,95.72, -,8.945935
55.90,240.2834,1008.60,-15.71429,95.72, -,8.945935
55.95,240.2834,1008.60,-15.71429,95.72, -,8.945935
56.00,237.5424,1008.70,-15.71429,95.72, -,8.945935
56.05,237.5424,1008.70,-15.71429,95.72, -,8.945935
56.10,237.5424,1008.70,-15.71429,95.72, -,8.945935
56.15,234.8033,1008.80,-15.71429,95.72, -,8.945935
56.20,234.8033,1008.80,-15.71429,95.72, -,8.945935
56.25,234.8033,1008.80,-15.71429,95.72, -,8.945935
56.30,234.8033,1008.80,-15.71429,95.72, -,8.945935
56.35,232.0627,1008.90,-15.71429,95.72, -,8.945935
56.40,232.0627,1008.90,-15.71429,95.72, -,8.945935
56.45,232.0627,1008.90,-15.71429,95.72, -,8.945935
56.50,232.0627,1008.90,-15.71429,95.72, -,8.945935
56.55,229.324,1009.00,-15.71429,95.72, -,8.945935
56.60,229.324,1009.00,-15.71429,95.72, -,8.945935
56.65,229.324,1009.00,-13.09524,95.72, -,8.945935
56.70,226.5856,1009.10,-15.71429,95.72, -,8.945935
56.75,226.5856,1009.10,-15.71429,95.72, -,8.945935
56.80,226.5856,1009.10,-15.71429,95.72, -,8.945935
56.85,223.8457,1009.20,-15.71429,95.72, -,8.945935
56.90,223.8457,1009.20,-15.71429,95.72, -,8.945935
56.95,223.8457,1009.20,-15.71429,95.72, -,8.945935
57.00,223.8457,1009.20,-15.71429,95.72, -,8.945935
57.05,221.1077,1009.30,-15.71429,95.72, -,8.945935
57.10,221.1077,1009.30,-15.71429,95.72, -,8.945935
57.15,221.1077,1009.30,-15.71429,95.72, -,8.945935
57.20,218.3682,1009.40,-15.71429,95.72, -,8.945935
57.25,218.3682,1009.40,-15.71429,95.72, -,8.945935
57.30,218.3682,1009.40,-15.71429,95.72, -,8.945935
57.35,218.3682,1009.40,-15.71429,95.72, -,8.945935
57.40,215.6306,1009.50,-15.71429,95.72, -,8.945935
57.45,215.6306,1009.50,-15.71429,95.72, -,8.945935
57.50,215.6306,1009.50,-15.71429,95.72, -,8.945935
57.55,215.6306,1009.50,-15.71429,95.72, -,8.945935
57.60,215.6306,1009.50,-13.09524,95.72, -,8.945935
57.65,215.6306,1009.50,-13.09524,95.72, -,8.945935
57.70,212.8933,1009.60,-15.71429,95.72, -,8.945935
57.75,212.8933,1009.60,-13.09524,95.72, -,8.945935
57.80,212.8933,1009.60,-13.09524,95.72, -,8.945935
57.85,210.1545,1009.70,-15.71429,95.72, -,8.945935
57.90,210.1545,1009.70,-13.09524,95.72, -,8.945935
57.95,210.1545,1009.70,-13.09524,95.72, -,8.945935
58.00,207.4176,1009.80,-15.71429,95.72, -,8.945935
58.05,207.4176,1009.80,-15.71429,95.72, -,8.945935
58.10,207.4176,1009.80,-13.09524,95.72, -,8.945935
58.15,207.4176,1009.80,-13.09524,95.72, -,8.945935
58.20,207.4176,1009.80,-13.09524,95.72, -,8.945935
58.25,204.6792,1009.90,-13.09524,95.72, -,8.945935
58.30,204.6792,1009.90,-13.09524,95.72, -,8.945935
58.35,201.9427,1010.00,-15.71429,95.72, -,8.945935
58.40,201.9427,1010.00,-15.71429,95.72, -,8.945935
58.45,201.9427,1010.00,-13.09524,95.72, -,8.945935
58.50,201.9427,1010.00,-13.09524,95.72, -,8.945935
58.55,199.2065,1010.10,-15.71429,95.72, -,8.965384
58.60,199.2065,1010.10,-15.71429,95.72, -,8.965384
58.65,199.2065,1010.10,-15.71429,95.72, -,8.965384
58.70,196.4688,1010.20,-18.33333,95.72, -,8.965384
58.75,196.4688,1010.20,-15.71429,95.72, -,8.965384
58.80,196.4688,1010.20,-15.71429,95.72, -,8.965384
58.85,193.733,1010.30,-18.33333,95.72, -,8.965384
58.90,193.733,1010.30,-15.71429,95.72, -,8.965384
58.95,193.733,1010.30,-15.71429,95.72, -,8.965384
59.00,193.733,1010.30,-15.71429,95.72, -,8.965384
59.05,190.9957,1010.40,-15.71429,95.72, -,8.965384
59.10,190.9957,1010.40,-15.71429,95.72, -,8.965384
59.15,190.9957,1010.40,-15.71429,95.72, -,8.965384
59.20,190.9957,1010.40,-15.71429,95.72, -,8.965384
59.25,188.2603,1010.50,-18.33333,95.72, -,8.965384
59.30,188.2603,1010.50,-15.71429,95.72, -,8.965384
59.35,188.2603,1010.50,-15.71429,95.72, -,8.965384
59.40,188.2603,1010.50,-13.09524,95.72, -,8.965384
59.45,185.5252,1010.60,-15.71429,95.72, -,8.965384
59.50,185.5252,1010.60,-15.71429,95.72, -,8.945935
59.55,185.5252,1010.60,-15.71429,95.72, -,8.945935
59.60,182.7886,1010.70,-15.71429,95.72, -,8.945935
59.65,182.7886,1010.70,-15.71429,95.72, -,8.945935
59.70,182.7886,1010.70,-15.71429,95.72, -,8.945935
59.75,182.7886,1010.70,-13.09524,95.72, -,8.945935
59.80,180.0539,1010.80,-15.71429,95.72, -,8.945935
59.85,180.0539,1010.80,-15.71429,95.72, -,8.945935
59.90,180.0539,1010.80,-13.09524,95.72, -,8.945935
59.95,177.3177,1010.90,-15.71429,95.72, -,8.945935
60.00,177.3177,1010.90,-15.71429,95.72, -,8.945935
60.05,177.3177,1010.90,-15.71429,95.72, -,8.945935
60.10,177.3177,1010.90,-13.09524,95.72, -,8.945935
60.15,177.3177,1010.90,-13.09524,95.72, -,8.945935
60.20,174.5834,1011.00,-15.71429,95.72, -,8.945935
60.25,174.5834,1011.00,-15.71429,95.72, -,8.945935
60.30,171.8493,1011.10,-15.71429,95.72, -,8.945935
60.35,171.8493,1011.10,-15.71429,95.72, -,8.945935
60.40,171.8493,1011.10,-15.71429,95.72, -,8.945935
60.45,171.8493,1011.10,-15.71429,95.72, -,8.945935
60.50,169.1138,1011.20,-15.71429,95.72, -,8.945935
60.55,169.1138,1011.20,-15.71429,95.72, -,8.945935
60.60,169.1138,1011.20,-15.71429,95.72, -,8.945935
60.65,166.3802,1011.30,-15.71429,95.72, -,8.945935
60.70,166.3802,1011.30,-15.71429,95.72, -,8.945935
60.75,166.3802,1011.30,-15.71429,95.72, -,8.945935
60.80,166.3802,1011.30,-15.71429,95.72, -,8.945935
60.85,163.6451,1011.40,-15.71429,95.72, -,8.945935
60.90,163.6451,1011.40,-15.71429,95.72, -,8.945935
60.95,163.6451,1011.40,-15.71429,95.72, -,8.945935
61.00,163.6451,1011.40,-13.09524,95.72, -,8.945935
61.05,160.912,1011.50,-15.71429,95.72, -,8.945935
61.10,158.179,1011.60,-18.33333,95.72, -,8.945935
61.15,158.179,1011.60,-18.33333,95.72, -,8.945935
61.20,158.179,1011.60,-18.33333,95.72, -,8.945935
61.25,158.179,1011.60,-15.71429,95.72, -,8.945935
61.30,155.4446,1011.70,-18.33333,95.72, -,8.945935
61.35,152.7121,1011.80,-18.33333,95.72, -,8.945935
61.40,152.7121,1011.80,-18.33333,95.72, -,8.945935
61.45,152.7121,1011.80,-18.33333,95.72, -,8.945935
61.50,152.7121,1011.80,-18.33333,95.72, -,8.945935
61.55,152.7121,1011.80,-15.71429,95.72, -,8.945935
61.60,149.9781,1011.90,-18.33333,95.72, -,8.945935
61.65,149.9781,1011.90,-18.33333,95.72, -,8.945935
61.70,147.246,1012.00,-18.33333,95.72, -,8.945935
61.75,147.246,1012.00,-18.33333,95.72, -,8.945935
61.80,144.5141,1012.10,-20.95238,95.72, -,8.945935
61.85,141.7808,1012.20,-23.57143,95.72, -,8.945935
61.90,141.7808,1012.20,-20.95238,95.72, -,8.945935
61.95,141.7808,1012.20,-20.95238,95.72, -,8.945935
62.00,139.0493,1012.30,-23.57143,95.72, -,8.945935
62.05,139.0493,1012.30,-23.57143,95.72, -,8.945935
62.10,139.0493,1012.30,-20.95238,95.72, -,8.945935
62.15,136.3165,1012.40,-20.95238,95.72, -,8.945935
62.20,136.3165,1012.40,-20.95238,95.72, -,8.945935
62.25,136.3165,1012.40,-20.95238,95.72, -,8.945935
62.30,133.5855,1012.50,-23.57143,95.72, -,8.945935
62.35,133.5855,1012.50,-20.95238,95.72, -,8.945935
62.40,133.5855,1012.50,-18.33333,95.72, -,8.945935
62.45,133.5855,1012.50,-18.33333,95.72, -,8.945935
62.50,130.8547,1012.60,-20.95238,95.72, -,8.945935
62.55,130.8547,1012.60,-20.95238,95.72, -,8.965384
62.60,128.1225,1012.70,-23.57143,95.72, -,8.965384
62.65,128.1225,1012.70,-20.95238,95.72, -,8.965384
62.70,125.3921,1012.80,-23.57143,95.72, -,8.965384
62.75,125.3921,1012.80,-20.95238,95.72, -,8.965384
62.80,125.3921,1012.80,-20.95238,95.72, -,8.965384
62.85,122.6603,1012.90,-20.95238,95.72, -,8.965384
62.90,122.6603,1012.90,-18.33333,95.72, -,8.965384
62.95,119.9304,1013.00,-20.95238,95.72, -,8.965384
63.00,117.2007,1013.10,-23.57143,95.72, -,8.965384
63.05,117.2007,1013.10,-20.95238,95.72, -,8.965384
63.10,117.2007,1013.10,-20.95238,95.72, -,8.965384
63.15,114.4696,1013.20,-23.57143,95.72, -,8.965384
63.20,114.4696,1013.20,-20.95238,95.72, -,8.965384
63.25,114.4696,1013.20,-20.95238,95.72, -,8.965384
63.30,114.4696,1013.20,-20.95238,95.72, -,8.965384
63.35,111.7403,1013.30,-20.95238,95.72, -,8.965384
63.40,111.7403,1013.30,-20.95238,95.72, -,8.965384
63.45,111.7403,1013.30,-20.95238,95.72, -,8.965384
63.50,111.7403,1013.30,-20.95238,95.72, -,8.926488
63.55,111.7403,1013.30,-18.33333,95.72, -,8.926488
63.60,109.0096,1013.40,-20.95238,95.72, -,8.926488
63.65,109.0096,1013.40,-18.33333,95.72, -,8.926488
63.70,109.0096,1013.40,-18.33333,95.72, -,8.926488
63.75,106.2808,1013.50,-18.33333,95.72, -,8.926488
63.80,106.2808,1013.50,-18.33333,95.72, -,8.926488
63.85,106.2808,1013.50,-18.33333,95.72, -,8.926488
63.90,103.5522,1013.60,-18.33333,95.72, -,8.926488
63.95,103.5522,1013.60,-18.33333,95.72, -,8.926488
64.00,103.5522,1013.60,-15.71429,95.72, -,8.926488
64.05,103.5522,1013.60,-13.09524,95.72, -,8.926488
64.10,100.8222,1013.70,-15.71429,95.72, -,8.926488
64.15,98.094,1013.80,-18.33333,95.72, -,8.926488
64.20,98.094,1013.80,-15.71429,95.72, -,8.926488
64.25,98.094,1013.80,-15.71429,95.72, -,8.926488
64.30,98.094,1013.80,-15.71429,95.72, -,8.926488
64.35,95.36439,1013.90,-18.33333,95.72, -,8.926488
64.40,95.36439,1013.90,-15.71429,95.72, -,8.926488
64.45,95.36439,1013.90,-15.71429,95.72, -,8.926488
64.50,92.63667,1014.00,-18.33333,95.72, -,8.926488
64.55,92.63667,1014.00,-18.33333,95.72, -,8.945935
64.60,92.63667,1014.00,-18.33333,95.72, -,8.945935
64.65,89.90916,1014.10,-18.33333,95.72, -,8.945935
64.70,87.1802,1014.20,-20.95238,95.72, -,8.945935
64.75,87.1802,1014.20,-20.95238,95.72, -,8.945935
64.80,89.90916,1014.10,-15.71429,95.72, -,8.945935
64.85,87.1802,1014.20,-18.33333,95.72, -,8.945935
64.90,87.1802,1014.20,-18.33333,95.72, -,8.945935
64.95,87.1802,1014.20,-15.71429,95.72, -,8.945935
65.00,87.1802,1014.20,-15.71429,95.72, -,8.945935
65.05,84.45313,1014.30,-18.33333,95.72, -,8.945935
65.10,84.45313,1014.30,-18.33333,95.72, -,8.945935
65.15,84.45313,1014.30,-15.71429,95.72, -,8.945935
65.20,84.45313,1014.30,-13.09524,95.72, -,8.945935
65.25,81.7246,1014.40,-15.71429,95.72, -,8.945935
65.30,78.99796,1014.50,-18.33333,95.72, -,8.945935
65.35,78.99796,1014.50,-18.33333,95.72, -,8.945935
65.40,78.99796,1014.50,-15.71429,95.72, -,8.945935
65.45,78.99796,1014.50,-15.71429,95.72, -,8.945935
65.50,78.99796,1014.50,-15.71429,95.72, -,8.945935
65.55,78.99796,1014.50,-13.09524,95.72, -,8.945935
65.60,76.27155,1014.60,-15.71429,95.72, -,8.945935
65.65,76.27155,1014.60,-15.71429,95.72, -,8.945935
65.70,76.27155,1014.60,-13.09524,95.72, -,8.945935
65.75,76.27155,1014.60,-10.47619,95.72, -,8.945935
65.80,76.27155,1014.60,-10.47619,95.72, -,8.945935
65.85,73.54368,1014.70,-15.71429,95.72, -,8.945935
65.90,73.54368,1014.70,-13.09524,95.72, -,8.945935
65.95,73.54368,1014.70,-13.09524,95.72, -,8.945935
66.00,70.81769,1014.80,-15.71429,95.72, -,8.945935
66.05,70.81769,1014.80,-15.71429,95.72, -,8.945935
66.10,70.81769,1014.80,-13.09524,95.72, -,8.945935
66.15,70.81769,1014.80,-13.09524,95.72, -,8.945935
66.20,70.81769,1014.80,-13.09524,95.72, -,8.945935
66.25,68.09026,1014.90,-15.71429,95.72, -,8.945935
66.30,68.09026,1014.90,-13.09524,95.72, -,8.945935
66.35,68.09026,1014.90,-10.47619,95.72, -,8.945935
66.40,68.09026,1014.90,-10.47619,95.72, -,8.945935
66.45,68.09026,1014.90,-10.47619,95.72, -,8.945935
66.50,68.09026,1014.90,-10.47619,95.72, -,8.945935
66.55,65.36471,1015.00,-13.09524,95.72, -,8.945935
66.60,65.36471,1015.00,-13.09524,95.72, -,8.945935
66.65,62.63937,1015.10,-13.09524,95.72, -,8.945935
66.70,62.63937,1015.10,-13.09524,95.72, -,8.945935
66.75,62.63937,1015.10,-13.09524,95.72, -,8.945935
66.80,62.63937,1015.10,-13.09524,95.72, -,8.945935
66.85,59.91259,1015.20,-15.71429,95.72, -,8.945935
66.90,59.91259,1015.20,-13.09524,95.72, -,8.945935
66.95,59.91259,1015.20,-13.09524,95.72, -,8.945935
67.00,59.91259,1015.20,-13.09524,95.72, -,8.945935
67.05,59.91259,1015.20,-10.47619,95.72, -,8.945935
67.10,57.18769,1015.30,-13.04762,95.72, -,8.945935
67.15,57.18769,1015.30,-13.04762,95.72, -,8.945935
67.20,57.18769,1015.30,-13.04762,95.72, -,8.945935
67.25,54.46135,1015.40,-15.66667,95.72, -,8.945935
67.30,54.46135,1015.40,-13.04762,95.72, -,8.945935
67.35,54.46135,1015.40,-13.04762,95.72, -,8.945935
67.40,51.73689,1015.50,-15.61905,95.72, -,8.945935
67.45,51.73689,1015.50,-15.61905,95.72, -,8.945935
67.50,51.73689,1015.50,-15.61905,95.54, -,8.945935
67.55,51.73689,1015.50,-15.61905,95.54, -,8.945935
67.60,51.73689,1015.50,-13,95.54, -,8.945935
67.65,49.01264,1015.60,-15.57143,95.54, -,8.945935
67.70,49.01264,1015.60,-12.95238,95.54, -,8.945935
67.75,49.01264,1015.60,-12.95238,95.54, -,8.945935
67.80,46.28695,1015.70,-15.57143,95.54, -,8.945935
67.85,46.28695,1015.70,-15.57143,95.54, -,8.945935
67.90,46.28695,1015.70,-12.95238,95.54, -,8.945935
67.95,46.28695,1015.70,-12.95238,95.54, -,8.945935
68.00,46.28695,1015.70,-12.95238,95.54, -,8.945935
68.05,43.56313,1015.80,-15.52381,95.54, -,8.945935
68.10,43.56313,1015.80,-15.52381,95.54, -,8.945935
68.15,43.56313,1015.80,-12.95238,95.54, -,8.945935
68.20,40.83788,1015.90,-15.57143,95.54, -,8.945935
68.25,40.83788,1015.90,-15.57143,95.54, -,8.945935
68.30,40.83788,1015.90,-12.95238,95.54, -,8.945935
68.35,40.83788,1015.90,-12.95238,95.54, -,8.945935
68.40,40.83788,1015.90,-12.95238,95.54, -,8.945935
68.45,38.11449,1016.00,-12.95238,95.54, -,8.945935
68.50,38.11449,1016.00,-12.95238,95.54, -,8.945935
68.55,38.11449,1016.00,-12.95238,95.54, -,8.945935
68.60,38.11449,1016.00,-12.95238,95.54, -,8.945935
68.65,35.39133,1016.10,-15.52381,95.54, -,8.945935
68.70,35.39133,1016.10,-12.95238,95.54, -,8.945935
68.75,35.39133,1016.10,-12.95238,95.54, -,8.945935
68.80,35.39133,1016.10,-12.95238,95.54, -,8.945935
68.85,32.66673,1016.20,-12.90476,95.54, -,8.945935
68.90,32.66673,1016.20,-12.90476,95.54, -,8.945935
68.95,32.66673,1016.20,-12.90476,95.54, -,8.945935
69.00,32.66673,1016.20,-12.90476,95.54, -,8.945935
69.05,32.66673,1016.20,-12.90476,95.54, -,8.945935
69.10,32.66673,1016.20,-10.33333,95.54, -,8.945935
69.15,29.944,1016.30,-12.90476,95.54, -,8.945935
69.20,29.944,1016.30,-12.90476,95.54, -,8.945935
